epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
46,recon_spmax,0.4969,0.5216,0.5878,0.4127,0.5454,0.4866,0.5085
46,recon_spmean,0.4792,0.4956,0.6742,0.4001,0.5646,0.5469,0.5268
46,neg_cos,0.7154,0.8631,0.8503,0.7170,0.7545,0.5238,0.7374
46,logit_nll,0.6946,0.7671,0.7715,0.7119,0.7959,0.5109,0.7086
46,fusion_negcos,0.6417,0.7499,0.8067,0.6485,0.7753,0.5531,0.6959
46,maha_embed,0.8504,0.8912,0.9284,0.8807,0.8255,0.6428,0.8365
46,fusion_maha,0.6631,0.7465,0.8054,0.7204,0.7503,0.6045,0.7150
47,recon_spmax,0.5341,0.5203,0.5990,0.4084,0.6289,0.4891,0.5300
47,recon_spmean,0.5029,0.5070,0.6776,0.3911,0.6121,0.5496,0.5401
47,neg_cos,0.7150,0.8127,0.8184,0.8287,0.9010,0.5539,0.7716
47,logit_nll,0.6723,0.7533,0.7545,0.7359,0.8713,0.5059,0.7155
47,fusion_negcos,0.6478,0.7333,0.8038,0.6393,0.8531,0.5815,0.7098
47,maha_embed,0.8617,0.8813,0.8800,0.9161,0.8214,0.6415,0.8337
47,fusion_maha,0.6939,0.7325,0.7909,0.6745,0.7606,0.6171,0.7116
48,recon_spmax,0.4924,0.5175,0.5784,0.3809,0.5359,0.4802,0.4975
48,recon_spmean,0.4823,0.5008,0.6684,0.3817,0.5817,0.5415,0.5260
48,neg_cos,0.7957,0.8737,0.9293,0.8409,0.8217,0.5720,0.8055
48,logit_nll,0.7410,0.8241,0.9145,0.8000,0.8109,0.5528,0.7739
48,fusion_negcos,0.6759,0.7822,0.8540,0.6794,0.7754,0.5841,0.7252
48,maha_embed,0.7847,0.8840,0.9227,0.8845,0.7716,0.6605,0.8180
48,fusion_maha,0.6407,0.7493,0.8100,0.6569,0.7182,0.6265,0.7003
49,recon_spmax,0.5109,0.5224,0.6069,0.4061,0.5351,0.4873,0.5115
49,recon_spmean,0.5069,0.5079,0.6847,0.4000,0.5469,0.5500,0.5327
49,neg_cos,0.7786,0.8751,0.8978,0.8025,0.7469,0.5830,0.7806
49,logit_nll,0.7400,0.7982,0.8595,0.7405,0.7361,0.5503,0.7374
49,fusion_negcos,0.6720,0.7334,0.8730,0.6534,0.7450,0.5832,0.7100
49,maha_embed,0.8305,0.8654,0.9302,0.8742,0.8440,0.6557,0.8333
49,fusion_maha,0.6870,0.7191,0.8163,0.6824,0.7509,0.6259,0.7136
50,recon_spmax,0.5274,0.5408,0.6241,0.4273,0.5279,0.5006,0.5247
50,recon_spmean,0.5287,0.5329,0.6896,0.4056,0.5546,0.5551,0.5444
50,neg_cos,0.7632,0.7824,0.8121,0.8278,0.7817,0.5996,0.7611
50,logit_nll,0.7231,0.7360,0.7830,0.7273,0.7969,0.5233,0.7149
50,fusion_negcos,0.7010,0.7205,0.8176,0.6281,0.7629,0.5969,0.7045
50,maha_embed,0.7985,0.8520,0.9146,0.9282,0.8604,0.6470,0.8334
50,fusion_maha,0.6670,0.6994,0.8298,0.7277,0.7717,0.6116,0.7179
